timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527297455825,885,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-30,text,true,,6387376,165,3,3,844,0,44
1527297456471,937,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-29,text,true,,6387376,165,4,4,841,0,1
1527297457179,577,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-30,text,true,,1822,942,5,5,577,0,0
1527297457798,1012,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-29,text,true,,1822,942,7,7,1012,0,0
1527297456977,1915,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-28,text,true,,6387376,165,7,7,1321,0,0
1527297457312,1580,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-27,text,true,,6387376,165,7,7,1308,0,0
1527297457921,2352,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-26,text,true,,6388383,165,10,10,1752,0,1
1527297459164,1476,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-28,text,true,,1822,942,11,11,1476,0,1
1527297458148,2667,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-30,text,true,,6388383,166,11,11,1823,0,2
1527297459188,1901,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-27,text,true,,1822,942,11,11,1901,0,0
1527297458452,2806,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-25,text,true,,6389390,165,12,12,2153,0,1
1527297459012,4140,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-24,text,true,,6389390,165,16,16,2517,0,1
1527297461428,1807,Get PROB ID,200,OK,jp@gc Ultima Thread - Patient Problem 1-30,text,true,,1146,191,16,16,1807,0,1
1527297460449,2787,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-26,text,true,,1822,942,16,16,2787,0,0
1527297459184,4678,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-29,text,true,,6389390,166,17,17,2968,0,1
1527297459984,4111,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-22,text,true,,6389390,165,17,17,3128,0,1
1527297461549,3124,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-25,text,true,,1822,942,19,19,3124,0,0
1527297459472,5613,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-23,text,true,,6389390,165,19,19,3385,0,0
1527297460280,5191,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-21,text,true,,6391404,165,20,20,3502,0,0
1527297460815,4658,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-28,text,true,,6391404,166,20,20,3661,0,0
1527297460738,5678,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-20,text,true,,6391404,165,22,22,4192,0,1
1527297463544,2892,Delete PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-30,text,true,,283,213,22,22,2892,0,1
1527297464330,2106,Get PROB ID,200,OK,jp@gc Ultima Thread - Patient Problem 1-29,text,true,,1147,192,22,22,2106,0,1
1527297463321,3963,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-24,text,true,,1822,942,24,24,3963,0,1
