timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527292875835,607,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-99,text,true,,2545803,165,6,6,461,0,50
1527292875835,646,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-100,text,true,,2545803,165,7,7,600,0,50
1527292876085,962,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-98,text,true,,2545803,165,10,10,709,0,0
1527292876267,781,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-97,text,true,,2545803,165,10,10,717,0,1
1527292876442,1081,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-96,text,true,,2545803,165,14,14,761,0,0
1527292876577,1172,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-95,text,true,,2545803,165,15,15,886,0,0
1527292876621,1534,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-94,text,true,,2545803,165,18,18,1104,0,1
1527292876980,1229,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-92,text,true,,2545803,165,18,18,908,0,0
1527292876753,1517,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-100,text,true,,1822,942,19,19,1517,0,0
1527292876901,1478,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-93,text,true,,2545803,165,19,19,1135,0,1
1527292876843,1574,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-99,text,true,,1822,942,20,20,1574,0,0
1527292877411,1422,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-98,text,true,,1822,942,22,22,1422,0,0
1527292877485,1842,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-88,text,true,,2545803,165,26,26,1556,0,0
1527292877423,1904,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-97,text,true,,1822,942,26,26,1904,0,0
1527292877420,1907,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-90,text,true,,2545803,165,26,26,1207,0,1
1527292877525,2167,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-89,text,true,,2545803,165,28,28,1308,0,0
1527292877293,2401,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-91,text,true,,2545803,165,28,28,1644,0,1
1527292877703,2127,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-87,text,true,,2545803,165,29,29,1849,0,0
1527292877813,2227,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-86,text,true,,2547817,165,30,30,1641,0,1
1527292877729,2430,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-96,text,true,,1822,942,31,31,2430,0,0
1527292878084,2383,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-85,text,true,,2548824,165,33,33,1859,0,0
1527292877984,2821,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-95,text,true,,1822,942,35,35,2821,0,0
1527292878246,2918,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-84,text,true,,2548824,165,38,38,2031,0,1
