timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527613520623,104,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-80,text,true,,297,833,2,2,104,0,56
1527613520846,7,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-79,text,true,,297,833,3,3,6,0,1
1527613521021,6,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-78,text,true,,297,833,3,3,6,0,1
1527613521056,3,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-80,text,true,,266,209,4,4,3,0,0
1527613521101,3,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-79,text,true,,266,209,4,4,3,0,0
1527613521158,5,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-77,text,true,,297,833,4,4,5,0,0
1527613521211,5,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-78,text,true,,266,209,4,4,5,0,0
1527613521212,38,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-80,text,true,,1090,475,5,5,38,0,0
1527613521310,15,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-79,text,true,,1090,475,5,5,15,0,0
1527613521358,6,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-77,text,true,,266,209,5,5,6,0,0
1527613521360,6,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-76,text,true,,297,833,5,5,6,0,0
1527613521367,14,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-78,text,true,,1090,475,5,5,14,0,0
1527613521610,96,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-76,text,true,,266,209,7,7,96,0,0
1527613521637,160,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-75,text,true,,297,833,8,8,160,0,1
1527613522006,245,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-75,text,true,,266,209,10,10,245,0,0
1527613521712,539,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-74,text,true,,297,833,10,10,539,0,2
1527613521476,801,Get VITALS list,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-80,text,true,,2491095,164,10,10,643,0,0
1527613521541,732,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-77,text,true,,1090,475,10,10,732,0,0
1527613522459,390,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-74,text,true,,266,209,13,13,390,0,0
1527613521529,1328,Get VITALS list,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-79,text,true,,2491095,164,13,13,1008,0,0
1527613522483,371,Get VITALS ID,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-80,text,true,,728,188,13,13,371,0,0
1527613522078,772,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-72,text,true,,297,833,13,13,772,0,0
1527613522020,830,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-73,text,true,,297,833,13,13,829,0,1
1527613521589,1298,Get VITALS list,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-78,text,true,,2491095,164,13,13,1207,0,0
1527613522289,624,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-71,text,true,,297,833,14,14,624,0,1
1527613522673,265,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-69,text,true,,297,833,14,14,265,0,0
1527613522552,386,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-70,text,true,,297,833,14,14,386,0,1
1527613521877,1102,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-76,text,true,,1090,475,14,14,1102,0,0
1527613522385,847,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-75,text,true,,1090,475,15,15,847,0,0
1527613523121,128,Get VITALS ID,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-79,text,true,,728,188,15,15,128,0,1
1527613523233,13,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-66,text,true,,297,833,15,15,13,0,1
1527613523112,133,Get VITALS ID,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-78,text,true,,728,188,15,15,133,0,0
1527613523099,145,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-67,text,true,,297,833,15,15,145,0,0
1527613522996,247,Delete VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-80,text,true,,728,188,15,15,247,0,2
1527613523214,25,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-70,text,true,,266,209,15,15,25,0,0
1527613523121,118,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-69,text,true,,266,209,15,15,118,0,0
1527613522972,268,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-68,text,true,,297,833,15,15,268,0,1
1527613523121,119,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-73,text,true,,266,209,15,15,119,0,0
1527613522442,799,Get VITALS list,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-77,text,true,,2491587,164,15,15,782,0,0
1527613523112,125,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-71,text,true,,266,209,15,15,125,0,0
1527613523012,229,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-72,text,true,,266,209,15,15,229,0,0
1527613523107,148,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-74,text,true,,1090,475,15,15,148,0,0
1527613523464,256,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-67,text,true,,266,209,18,18,256,0,0
1527613523406,322,Delete VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-79,text,true,,728,188,18,18,322,0,0
1527613523481,247,Delete VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-78,text,true,,728,188,18,18,247,0,0
1527613523511,214,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-68,text,true,,266,209,18,18,214,0,0
1527613523499,224,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-66,text,true,,266,209,18,18,224,0,0
1527613523464,314,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-80,text,true,,297,833,18,18,314,0,0
1527613523637,147,Get VITALS ID,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-77,text,true,,728,188,18,18,147,0,1
1527613523246,597,Get VITALS list,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-76,text,true,,2493063,164,18,18,418,0,0
1527613523431,412,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-65,text,true,,297,833,18,18,412,0,0
1527613523654,217,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-64,text,true,,297,833,19,19,217,0,0
1527613524050,156,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-64,text,true,,266,209,20,20,156,0,0
1527613523968,241,Delete VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-77,text,true,,728,188,20,20,241,0,0
1527613523958,249,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-80,text,true,,266,209,20,20,249,0,0
1527613524087,120,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-65,text,true,,266,209,20,20,120,0,0
1527613523363,865,Get VITALS list,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-75,text,true,,2493063,164,21,21,739,0,0
1527613523654,817,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-71,text,true,,1090,475,22,22,817,0,0
1527613523627,859,Get VITALS list,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-74,text,true,,2493063,164,22,22,843,0,0
1527613523972,511,Get VITALS ID,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-76,text,true,,728,188,22,22,511,0,1
1527613523939,541,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-79,text,true,,297,833,22,22,541,0,0
1527613524034,446,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-62,text,true,,297,833,22,22,446,0,1
1527613523979,501,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-78,text,true,,297,833,22,22,500,0,0
1527613523904,574,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-63,text,true,,297,833,22,22,574,0,1
1527613524400,146,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-80,text,true,,1090,475,22,22,145,0,0
1527613524400,142,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-65,text,true,,1090,475,22,22,142,0,0
1527613524456,81,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-64,text,true,,1090,475,22,22,81,0,0
1527613523960,574,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-67,text,true,,1090,475,22,22,574,0,0
1527613523929,598,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-66,text,true,,1090,475,22,22,598,0,0
1527613523939,582,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-68,text,true,,1090,475,22,22,582,0,0
1527613523498,1019,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-70,text,true,,1090,475,22,22,1019,0,0
1527613523580,931,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-72,text,true,,1090,475,22,22,931,0,0
1527613523547,958,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-69,text,true,,1090,475,22,22,958,0,0
1527613524358,145,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-60,text,true,,297,833,22,22,145,0,1
1527613524283,220,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-61,text,true,,297,833,22,22,220,0,1
1527613524408,94,Get VITALS ID,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-75,text,true,,728,188,22,22,94,0,1
1527613524429,72,Post ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-77,text,true,,297,833,22,22,72,0,0
1527613523533,961,Post VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-73,text,true,,1090,475,22,22,961,0,0
1527613524684,50,Delete VITALS,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-76,text,true,,728,188,23,23,50,0,0
1527613524656,23,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-78,text,true,,266,209,23,23,23,0,0
1527613524654,24,Delete ALLERGY,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-62,text,true,,266,209,23,23,24,0,0
1527613524644,34,Get VITALS ID,200,OK,jp@gc Ultima Thread - Allergy Vitals 1-74,text,true,,728,188,23,23,33,0,1
