timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527295094377,755,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-60,text,true,,4233433,165,5,5,678,0,47
1527295094640,1062,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-59,text,true,,4233433,165,7,7,934,0,1
1527295095628,726,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-60,text,true,,1822,942,9,9,726,0,0
1527295094969,1602,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-58,text,true,,4233433,165,10,10,1210,0,0
1527295094992,1625,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-57,text,true,,4233433,165,10,10,1353,0,0
1527295095521,2414,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-56,text,true,,4233433,165,16,16,1535,0,0
1527295096105,1840,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-59,text,true,,1822,942,16,16,1840,0,0
1527295095542,2804,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-55,text,true,,4233433,165,17,17,1906,0,0
1527295095801,2704,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-54,text,true,,4234440,165,18,18,2087,0,1
1527295096839,2025,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-57,text,true,,1822,942,19,19,2025,0,0
1527295096480,2515,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-52,text,true,,4234440,165,20,20,1780,0,0
1527295096018,3326,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-53,text,true,,4234440,165,21,21,2764,0,1
1527295096989,2510,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-58,text,true,,1822,942,22,22,2510,0,0
1527295096569,3582,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-51,text,true,,4234440,165,25,25,2604,0,1
1527295096746,5079,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-60,text,true,,4234440,166,31,31,2926,0,2
1527295098659,3732,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-54,text,true,,1822,942,34,34,3732,0,1
1527295096804,5850,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-50,text,true,,4234440,165,35,35,3535,0,0
1527295097789,5428,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-46,text,true,,4235447,165,37,37,2966,0,1
1527295097148,6073,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-49,text,true,,4235447,165,37,37,4470,0,1
1527295097678,5539,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-47,text,true,,4235447,165,37,37,3246,0,1
1527295098266,5416,Post PROB,200,OK,jp@gc Ultima Thread - Patient Problem 1-56,text,true,,1822,942,39,39,5415,0,0
1527295097489,6196,Get PROB list,200,OK,jp@gc Ultima Thread - Patient Problem 1-48,text,true,,4235447,165,39,39,3848,0,1
